Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
07.05.2019;15:00;1.831;1.068;-204;721;-0;0;-1.205;36;-10;346;-0;0;-98;1.176;-0;0;-1.325;1.326;-0
07.05.2019;16:00;458;838;-402;400;-2;0;-1.037;136;-0;275;-0;0;-98;1.080;-0;0;-2.071;1.339;-0
07.05.2019;17:00;-1.953;1.283;-606;0;-698;46;-902;57;-44;349;-0;0;-98;470;-102;0;-3.118;1.410;-0
07.05.2019;18:00;-4.985;1.416;-784;0;-1.677;116;-1.338;0;-407;320;-0;0;-98;92;-354;0;-3.588;1.317;-0
07.05.2019;19:00;-6.490;1.130;-940;0;-2.205;119;-1.337;0;-494;334;-0;0;-98;163;-650;0;-3.755;1.243;-0
07.05.2019;20:00;-7.283;423;-1.099;0;-2.265;189;-1.299;0;-309;289;-0;0;-98;205;-612;0;-4.120;1.413;-0
07.05.2019;21:00;-6.040;1.130;-878;0;-1.829;231;-1.300;0;-608;351;-0;0;-98;166;-760;0;-3.560;1.115;-0
07.05.2019;22:00;-3.601;1.506;-778;0;-950;103;-1.260;0;-552;479;-0;0;-192;36;-689;0;-2.653;1.349;-0
07.05.2019;23:00;-2.768;604;-898;173;-207;37;-678;0;-640;419;-0;0;-197;138;-211;0;-2.747;1.439;-0
08.05.2019;00:00;-309;1.342;-528;561;-90;165;-63;0;-662;405;-0;0;-197;189;-127;0;-2.684;1.380;-0
08.05.2019;01:00;1.070;1.140;-350;849;-96;1.394;-0;0;-690;333;-0;0;-11;481;-49;0;-3.109;1.178;-0
08.05.2019;02:00;1.492;1.162;-304;946;-143;2.074;-0;0;-726;312;-0;57;-0;504;-50;0;-3.455;1.115;-0
08.05.2019;03:00;-715;712;-393;642;-323;2.040;-0;0;-728;174;-0;70;-0;412;-55;0;-4.347;1.081;-0
08.05.2019;04:00;-1.703;287;-521;468;-370;2.086;-0;0;-619;127;-0;100;-0;479;-46;0;-4.840;1.146;-0
08.05.2019;05:00;-1.644;238;-553;271;-301;2.057;-0;0;-578;211;-0;101;-0;511;-30;0;-4.948;1.377;-0
08.05.2019;06:00;-2.663;226;-719;69;-271;1.420;-0;0;-650;293;-0;6;-0;425;-137;0;-4.836;1.511;-0
08.05.2019;07:00;-2.799;1.034;-446;0;-1.013;1.070;-0;0;-324;328;-0;0;-183;316;-307;0;-4.870;1.596;-0
08.05.2019;08:00;-2.399;1.508;-268;0;-1.151;869;-0;0;-392;416;-0;0;-11;450;-273;0;-4.984;1.437;-0
08.05.2019;09:00;-678;1.939;-39;0;-943;1.246;-0;0;-417;488;-0;2;-0;459;-157;0;-4.549;1.293;-0
08.05.2019;10:00;1.262;1.927;-0;12;-175;2.020;-0;0;-400;487;-0;2;-0;620;-5;0;-4.607;1.381;-0
08.05.2019;11:00;2.451;2.117;-0;520;-0;1.960;-0;0;-501;533;-0;2;-0;858;-1;0;-4.555;1.518;-0
08.05.2019;12:00;4.630;2.454;-0;1.110;-0;2.116;-0;0;-494;580;-0;2;-0;1.234;-2;0;-3.775;1.405;-0
08.05.2019;13:00;5.240;2.608;-0;1.363;-0;2.093;-0;0;-541;530;-0;124;-0;1.295;-37;0;-3.631;1.436;-0
08.05.2019;14:00;3.803;2.310;-0;1.105;-0;2.071;-0;0;-550;422;-0;173;-0;1.014;-29;0;-4.226;1.513;-0
08.05.2019;15:00;1.648;2.179;-0;613;-11;2.058;-0;0;-586;328;-0;150;-0;679;-46;0;-5.117;1.401;-0
08.05.2019;16:00;2.076;1.974;-0;1.049;-52;2.017;-0;0;-591;309;-0;11;-0;821;-68;0;-4.977;1.583;-0
08.05.2019;17:00;3.125;2.139;-0;1.035;-61;2.088;-0;0;-535;405;-0;59;-0;859;-87;0;-4.344;1.567;-0
08.05.2019;18:00;2.189;1.634;-0;424;-2;2.040;-0;0;-479;426;-0;61;-0;826;-159;0;-4.074;1.492;-0
08.05.2019;19:00;1.863;1.766;-0;118;-27;1.559;-0;0;-540;479;-0;61;-0;750;-329;0;-3.259;1.285;-0
08.05.2019;20:00;1.608;1.921;-0;0;-231;1.044;-0;1;-80;512;-0;61;-0;726;-256;0;-3.333;1.243;-0
08.05.2019;21:00;2.800;2.992;-0;275;-55;352;-0;0;-236;553;-0;61;-0;356;-173;0;-2.619;1.294;-0
08.05.2019;22:00;3.472;2.832;-0;739;-42;118;-30;0;-503;610;-0;0;-175;243;-159;0;-1.632;1.471;-0
08.05.2019;23:00;5.399;3.067;-0;1.446;-79;227;-95;0;-578;583;-0;0;-197;777;-105;0;-1.113;1.466;-0
09.05.2019;00:00;3.758;2.489;-0;1.510;-201;161;-283;0;-564;526;-0;0;-197;837;-115;0;-1.723;1.318;-0
09.05.2019;01:00;2.698;2.253;-0;1.556;-178;221;-7;0;-616;457;-0;0;-197;714;-127;0;-2.597;1.219;-0
09.05.2019;02:00;1.539;1.633;-0;1.543;-195;347;-49;0;-657;391;-0;0;-197;854;-98;0;-3.161;1.128;-0
09.05.2019;03:00;1.461;1.572;-0;1.341;-225;615;-0;0;-656;368;-0;0;-11;962;-96;0;-3.514;1.105;-0
09.05.2019;04:00;-208;1.089;-0;1.060;-332;764;-0;0;-597;303;-0;0;-182;723;-85;0;-4.118;1.167;-0
09.05.2019;05:00;359;968;-0;913;-361;814;-0;0;-427;341;-0;0;-66;745;-60;0;-3.936;1.428;-0
09.05.2019;06:00;-146;152;-90;804;-293;843;-0;15;-44;331;-0;0;-190;842;-75;0;-3.972;1.531;-0
09.05.2019;07:00;-1.169;269;-317;0;-649;473;-0;479;-0;358;-0;0;-197;1.034;-192;0;-3.950;1.523;-0
09.05.2019;08:00;-916;388;-325;0;-808;181;-21;743;-0;371;-0;0;-102;843;-187;0;-3.515;1.516;-0
09.05.2019;09:00;1.119;904;-116;0;-704;221;-15;666;-0;489;-0;0;-98;905;-72;0;-2.503;1.442;-0
09.05.2019;10:00;1.164;954;-148;0;-559;240;-94;470;-0;555;-0;0;-98;1.028;-10;0;-2.372;1.198;-0
09.05.2019;11:00;1.365;554;-201;69;-152;164;-158;524;-0;566;-0;0;-98;1.146;-9;0;-2.414;1.374;-0
09.05.2019;12:00;1.517;395;-170;165;-96;102;-296;679;-0;560;-0;0;-98;1.185;-35;0;-2.379;1.505;-0
09.05.2019;13:00;833;326;-261;237;-131;85;-301;632;-0;494;-0;0;-97;1.312;-28;0;-2.928;1.493;-0
09.05.2019;14:00;-226;7;-695;428;-156;107;-303;642;-0;389;-0;0;-98;1.459;-0;0;-3.497;1.491;-0
09.05.2019;15:00;-1.343;0;-1.176;548;-195;153;-356;621;-0;315;-0;0;-98;1.498;-0;0;-4.030;1.377;-0
09.05.2019;16:00;-2.009;0;-838;251;-289;210;-254;493;-0;290;-0;0;-98;1.325;-3;0;-4.355;1.259;-0
09.05.2019;17:00;-3.297;202;-754;0;-700;362;-145;375;-0;287;-0;0;-98;786;-166;0;-4.669;1.223;-0
09.05.2019;18:00;-3.887;147;-810;0;-1.126;429;-79;171;-0;305;-0;0;-98;704;-372;0;-4.440;1.282;-0
09.05.2019;19:00;-4.326;147;-843;0;-1.583;374;-2;139;-0;284;-0;0;-98;796;-609;0;-4.339;1.408;-0
09.05.2019;20:00;-3.550;402;-806;0;-1.574;356;-3;177;-0;302;-0;0;-98;964;-613;0;-4.100;1.443;-0
09.05.2019;21:00;-2.952;692;-753;0;-1.083;219;-81;11;-67;305;-0;0;-98;707;-426;0;-3.737;1.359;-0
09.05.2019;22:00;-1.039;945;-616;1;-411;51;-238;24;-43;418;-0;0;-193;612;-153;0;-3.095;1.659;-0
09.05.2019;23:00;2.028;1.553;-359;789;-19;44;-400;0;-394;531;-0;0;-197;828;-62;0;-1.847;1.561;-0
10.05.2019;00:00;2.292;1.344;-228;1.020;-8;93;-78;0;-609;487;-0;0;-197;1.075;-64;0;-1.910;1.367;-0
10.05.2019;01:00;1.847;869;-315;1.068;-29;662;-0;0;-592;391;-0;0;-197;1.047;-99;0;-2.158;1.200;-0
10.05.2019;02:00;1.349;747;-386;890;-124;1.205;-0;0;-680;357;-0;0;-197;1.095;-101;0;-2.610;1.153;-0
10.05.2019;03:00;498;493;-427;821;-258;1.789;-0;0;-659;301;-0;0;-197;899;-94;0;-3.319;1.149;-0
10.05.2019;04:00;-82;444;-415;697;-317;1.347;-0;0;-622;343;-0;0;-197;835;-94;0;-3.384;1.281;-0
10.05.2019;05:00;1.836;861;-366;922;-107;903;-0;0;-661;474;-0;0;-124;904;-76;0;-2.429;1.535;-0
10.05.2019;06:00;-230;469;-608;178;-211;616;-8;0;-268;470;-0;0;-98;590;-176;0;-2.736;1.552;-0
10.05.2019;07:00;-2.211;1.068;-408;0;-1.269;116;-152;1;-74;495;-0;0;-98;552;-617;0;-3.068;1.243;-0
10.05.2019;08:00;981;2.105;-113;0;-1.040;143;-351;34;-10;627;-0;0;-98;783;-537;0;-1.856;1.294;-0
10.05.2019;09:00;3.451;2.639;-4;0;-566;294;-447;77;-4;647;-0;0;-98;766;-225;0;-924;1.296;-0
10.05.2019;10:00;4.585;2.185;-0;113;-0;232;-213;206;-0;627;-0;0;-98;1.136;-21;0;-822;1.240;-0
10.05.2019;11:00;6.264;2.156;-0;581;-0;405;-15;555;-0;590;-0;0;-97;1.392;-40;0;-452;1.189;-0
10.05.2019;12:00;7.634;2.006;-0;1.115;-0;632;-27;653;-0;552;-0;0;-1;1.656;-0;0;-252;1.300;-0
10.05.2019;13:00;7.860;1.915;-0;1.255;-0;816;-0;720;-0;517;-0;68;-0;1.731;-0;0;-524;1.362;-0
10.05.2019;14:00;7.738;1.624;-0;1.224;-0;1.264;-0;642;-0;456;-0;70;-0;1.976;-0;0;-718;1.200;-0
10.05.2019;15:00;7.551;2.051;-0;1.268;-0;898;-0;647;-0;417;-0;70;-0;1.847;-0;0;-1.007;1.360;-0
10.05.2019;16:00;5.516;1.752;-0;849;-0;400;-99;495;-0;439;-0;70;-0;1.776;-0;0;-1.484;1.318;-0
10.05.2019;17:00;2.878;1.493;-53;515;-2;111;-434;426;-0;431;-0;5;-0;1.389;-21;0;-2.228;1.246;-0
10.05.2019;18:00;-1.655;1.269;-323;0;-823;292;-926;171;-0;388;-0;3;-0;488;-345;0;-2.885;1.036;-0
10.05.2019;19:00;-4.278;1.198;-464;0;-1.596;39;-1.191;7;-106;361;-0;3;-0;470;-943;0;-3.229;1.173;-0
10.05.2019;20:00;-5.202;1.183;-566;0;-1.962;0;-1.340;0;-172;320;-0;0;-190;728;-1.212;0;-3.446;1.455;-0
10.05.2019;21:00;-4.927;1.336;-561;0;-1.717;0;-1.372;1;-188;336;-0;0;-323;521;-1.414;0;-2.866;1.320;-0
10.05.2019;22:00;-5.149;1.367;-528;0;-1.387;0;-1.542;0;-322;355;-0;0;-572;113;-1.177;0;-2.717;1.261;-0
10.05.2019;23:00;-3.081;1.197;-491;0;-641;0;-1.359;0;-419;388;-0;0;-595;172;-493;0;-2.092;1.252;-0
11.05.2019;00:00;-1.935;1.457;-325;0;-330;0;-514;0;-666;318;-0;0;-595;368;-360;0;-2.525;1.237;-0
11.05.2019;01:00;-1.143;1.599;-31;1;-481;230;-40;0;-671;265;-0;0;-335;210;-270;0;-2.717;1.097;-0
11.05.2019;02:00;-1.297;1.467;-0;0;-614;991;-0;0;-623;163;-0;0;-277;205;-209;0;-3.435;1.035;-0
11.05.2019;03:00;-1.543;1.038;-0;10;-539;1.302;-0;0;-619;108;-0;0;-223;197;-257;0;-3.521;961;-0
11.05.2019;04:00;-470;1.403;-0;46;-438;1.576;-0;0;-549;129;-0;0;-337;309;-190;0;-3.387;968;-0
11.05.2019;05:00;-708;1.323;-0;158;-461;1.429;-0;0;-491;161;-0;0;-571;322;-236;0;-3.389;1.047;-0
11.05.2019;06:00;852;1.357;-0;307;-333;1.820;-0;0;-358;169;-0;0;-396;416;-152;0;-3.271;1.293;-0
11.05.2019;07:00;314;1.154;-1;67;-372;1.752;-0;0;-419;169;-0;0;-204;390;-108;0;-3.424;1.310;-0
11.05.2019;08:00;-720;960;-41;0;-652;1.441;-0;0;-465;195;-0;0;-339;440;-92;0;-3.455;1.288;-0
11.05.2019;09:00;-18;1.027;-0;0;-562;1.288;-0;0;-416;247;-0;0;-123;458;-36;0;-3.241;1.340;-0
11.05.2019;10:00;2.446.443;96;-231;67;-400;2.093;-0;0;-189;237;-0;64;-0;2.446.691;-4;0;-3.388;1.407;-0
11.05.2019;11:00;1.873;106;-12;362;-189;2.111;-0;1;-90;255;-0;75;-0;1.019;-0;0;-3.061;1.296;-0
11.05.2019;12:00;2.950;230;-13;594;-240;1.931;-0;94;-4;267;-0;75;-0;1.275;-0;0;-2.647;1.388;-0
11.05.2019;13:00;3.049;409;-241;707;-220;1.699;-0;118;-0;244;-0;193;-0;1.357;-9;0;-2.646;1.438;-0
11.05.2019;14:00;2.898;750;-674;1.075;-302;1.525;-0;241;-0;186;-0;199;-0;1.564;-11;0;-2.962;1.307;-0
11.05.2019;15:00;1.753;895;-1.253;1.085;-295;1.113;-0;315;-0;156;-0;172;-0;1.448;-11;0;-3.204;1.332;-0
11.05.2019;16:00;2.156;1.170;-1.041;1.233;-369;757;-0;575;-0;154;-0;120;-0;1.560;-0;0;-3.279;1.276;-0
11.05.2019;17:00;3.152;1.274;-531;1.303;-267;908;-0;565;-0;194;-0;63;-0;1.649;-1;0;-3.256;1.251;-0
11.05.2019;18:00;3.666;1.625;-0;1.161;-190;777;-0;298;-0;244;-0;123;-0;1.294;-23;0;-2.809;1.166;-0
11.05.2019;19:00;3.590;2.208;-0;844;-211;726;-25;117;-0;271;-0;9;-0;1.091;-40;0;-2.516;1.116;-0
11.05.2019;20:00;4.578;2.309;-0;799;-180;835;-0;314;-0;301;-0;3;-0;1.358;-26;0;-2.268;1.133;-0
11.05.2019;21:00;4.011;2.547;-0;759;-251;616;-0;4;-241;387;-0;0;-80;738;-94;0;-1.353;979;-0
11.05.2019;22:00;4.248;2.835;-0;682;-120;264;-13;0;-577;440;-0;0;-508;812;-162;109;-522;1.008;-0
11.05.2019;23:00;4.766;2.664;-0;1.266;-0;100;-177;0;-899;474;-0;0;-595;842;-398;548;-41;982;-0
12.05.2019;00:00;4.869;3.256;-0;1.174;-0;80;-594;0;-809;444;-0;0;-595;680;-346;431;-20;1.168;-0
12.05.2019;01:00;4.848;3.310;-0;1.154;-0;95;-607;0;-759;437;-0;0;-596;867;-311;359;-115;1.014;-0
12.05.2019;02:00;4.801;3.408;-0;1.294;-0;129;-524;0;-724;394;-0;0;-595;907;-261;115;-294;952;-0
12.05.2019;03:00;3.675;3.337;-0;1.158;-0;153;-289;0;-697;343;-0;0;-596;602;-305;0;-835;804;-0
12.05.2019;04:00;3.290;3.168;-0;1.271;-0;172;-331;0;-661;319;-0;0;-596;686;-371;0;-1.223;856;-0
12.05.2019;05:00;3.200;3.390;-0;1.209;-0;238;-343;0;-684;328;-0;0;-596;648;-486;0;-1.372;868;-0
12.05.2019;06:00;3.595;3.469;-0;1.187;-0;248;-181;0;-666;282;-0;0;-596;664;-377;0;-1.321;886;-0
12.05.2019;07:00;2.841;2.622;-0;1.007;-13;176;-10;0;-659;277;-0;0;-596;666;-198;0;-1.335;904;-0
12.05.2019;08:00;4.808;2.778;-0;1.141;-63;235;-4;0;-406;355;-0;0;-596;859;-159;0;-696;1.364;-0
12.05.2019;09:00;5.440;2.540;-0;1.059;-84;610;-0;3;-164;375;-0;0;-466;891;-95;0;-600;1.371;-0
12.05.2019;10:00;6.029;2.309;-0;1.115;-148;984;-0;365;-0;359;-0;0;-155;1.014;-178;0;-972;1.336;-0
12.05.2019;11:00;6.952;2.431;-0;1.119;-201;1.286;-0;624;-0;418;-0;0;-232;1.173;-298;0;-801;1.433;-0
12.05.2019;12:00;7.037;2.478;-0;809;-210;1.043;-0;594;-0;379;-0;0;-208;1.180;-78;48;-490;1.492;-0
12.05.2019;13:00;9.008;2.658;-0;933;-191;1.735;-0;537;-0;399;-0;46;-0;1.306;-110;538;-286;1.443;-0
12.05.2019;14:00;9.207;2.412;-0;1.243;-293;2.095;-0;664;-0;416;-0;71;-0;1.486;-289;507;-548;1.443;-0
12.05.2019;15:00;8.505;2.443;-0;1.169;-332;2.039;-0;664;-0;351;-0;71;-0;1.516;-225;199;-791;1.401;-0
12.05.2019;16:00;6.322;2.335;-0;777;-349;1.954;-0;326;-0;319;-0;71;-0;1.013;-350;0;-1.204;1.430;-0
12.05.2019;17:00;4.787;2.827;-0;655;-280;1.678;-0;116;-12;283;-0;0;-210;714;-257;0;-1.931;1.204;-0
12.05.2019;18:00;3.804;2.802;-0;798;-100;1.533;-0;0;-466;307;-0;0;-547;354;-332;0;-1.750;1.205;-0
12.05.2019;19:00;2.542;3.550;-0;567;-176;858;-0;0;-845;335;-0;0;-595;235;-667;0;-1.832;1.112;-0
12.05.2019;20:00;2.564;3.604;-0;577;-0;804;-0;0;-1.048;377;-0;0;-595;284;-595;0;-1.865;1.021;-0
12.05.2019;21:00;2.680;3.891;-0;713;-0;951;-0;0;-1.336;396;-0;0;-595;169;-815;0;-1.460;766;-0
12.05.2019;22:00;2.663;3.542;-0;1.045;-0;771;-0;0;-1.352;432;-0;0;-595;276;-827;0;-1.278;649;-0
12.05.2019;23:00;3.818;3.536;-0;1.298;-0;688;-0;0;-1.327;432;-0;0;-595;455;-803;0;-433;567;-0
13.05.2019;00:00;2.198;2.249;-0;1.373;-0;741;-0;0;-1.432;300;-0;0;-595;598;-1.041;0;-462;467;-0
13.05.2019;01:00;1.944;2.371;-0;1.622;-0;824;-0;0;-1.513;289;-0;0;-596;727;-1.230;0;-925;375;-0
13.05.2019;02:00;1.240;2.538;-0;1.545;-0;704;-0;0;-1.517;252;-0;0;-595;706;-1.156;0;-1.459;222;-0
13.05.2019;03:00;-71;2.327;-0;1.362;-0;860;-0;0;-1.566;199;-0;0;-595;603;-1.170;0;-2.147;60;-4
13.05.2019;04:00;-156;2.526;-0;1.154;-61;1.319;-0;0;-1.611;204;-0;0;-595;528;-1.143;0;-2.560;87;-4
13.05.2019;05:00;309;2.218;-0;872;-109;1.391;-0;0;-1.451;207;-0;0;-104;340;-816;0;-2.583;344;-0
13.05.2019;06:00;-2.044;955;-37;367;-82;522;-0;0;-1.015;231;-0;3;-0;226;-666;0;-3.340;792;-0
13.05.2019;07:00;-3.797;1.045;-181;0;-886;672;-99;0;-937;252;-0;59;-0;0;-1.244;0;-3.224;746;-0
13.05.2019;08:00;-2.027;837;-185;0;-554;657;-466;0;-813;366;-0;99;-0;67;-756;0;-2.352;1.073;-0
13.05.2019;09:00;2.673;1.208;-0;794;-0;741;-154;0;-395;449;-0;62;-0;585;-70;0;-1.646;1.099;-0
13.05.2019;10:00;5.220;1.352;-0;1.500;-0;1.368;-0;109;-25;405;-0;169;-0;1.306;-1;0;-2.036;1.073;-0
13.05.2019;11:00;5.370;1.187;-0;1.733;-0;1.740;-0;236;-0;342;-0;174;-0;1.273;-0;0;-2.294;979;-0
13.05.2019;12:00;5.478;893;-0;1.441;-0;2.119;-0;433;-0;271;-0;126;-0;1.222;-0;0;-2.301;1.274;-0
13.05.2019;13:00;5.280;975;-0;1.649;-0;2.079;-0;498;-0;232;-0;71;-0;1.189;-57;0;-2.688;1.332;-0
13.05.2019;14:00;4.501;771;-12;1.578;-0;2.092;-0;469;-0;200;-0;70;-0;1.203;-58;0;-3.120;1.308;-0
13.05.2019;15:00;4.649;839;-134;1.685;-21;2.095;-0;518;-0;192;-0;70;-0;1.390;-29;0;-3.413;1.457;-0
13.05.2019;16:00;3.666;791;-177;1.493;-98;2.092;-0;334;-0;216;-0;70;-0;1.196;-110;0;-3.768;1.627;-0
13.05.2019;17:00;2.415;451;-307;1.295;-58;2.088;-0;210;-0;241;-0;70;-0;993;-71;0;-4.204;1.707;-0
13.05.2019;18:00;-46;8;-738;1.025;-79;1.446;-0;21;-28;246;-0;4;-0;596;-100;0;-4.000;1.553;-0
13.05.2019;19:00;-3.063;0;-1.117;293;-222;551;-61;0;-129;220;-0;2;-0;232;-356;0;-4.105;1.629;-0
13.05.2019;20:00;-3.920;0;-1.149;69;-195;303;-358;0;-154;218;-0;2;-0;404;-401;0;-4.235;1.576;-0
13.05.2019;21:00;-4.408;21;-837;137;-261;77;-186;0;-374;205;-0;2;-0;63;-541;0;-4.048;1.334;-0
13.05.2019;22:00;-2.436;433;-690;582;-152;76;-270;0;-637;311;-0;0;-372;143;-417;0;-2.980;1.537;-0
13.05.2019;23:00;372;1.048;-186;1.027;-6;768;-0;0;-861;332;-0;0;-529;234;-476;0;-2.220;1.241;-0
14.05.2019;00:00;1.575;941;-6;1.314;-12;1.771;-0;0;-965;275;-0;0;-85;525;-438;0;-2.826;1.081;-0
14.05.2019;01:00;215;184;-91;1.527;-0;2.101;-0;0;-918;149;-0;59;-0;489;-575;0;-3.570;860;-0
14.05.2019;02:00;-187;43;-350;1.593;-0;2.104;-0;0;-923;119;-0;77;-0;522;-460;0;-3.700;788;-0
14.05.2019;03:00;-806;2;-458;1.719;-0;2.100;-0;0;-1.016;105;-0;68;-0;519;-546;0;-3.983;684;-0
14.05.2019;04:00;-1.802;0;-885;1.500;-0;2.100;-0;0;-954;119;-0;89;-0;454;-552;0;-4.385;712;-0
14.05.2019;05:00;-1.135;0;-1.342;1.501;-6;2.087;-0;0;-709;180;-0;100;-0;630;-363;0;-4.299;1.086;-0
14.05.2019;06:00;-4.506;0;-2.590;557;-164;1.591;-0;0;-520;143;-0;87;-0;163;-493;0;-4.476;1.196;-0
14.05.2019;07:00;-5.767;0;-2.322;0;-639;1.136;-0;0;-721;265;-0;193;-0;37;-780;0;-3.937;1.001;-0
14.05.2019;08:00;-4.012;0;-1.906;0;-629;1.130;-0;0;-401;335;-0;198;-0;63;-616;0;-3.416;1.230;-0
14.05.2019;09:00;514;0;-1.491;663;-0;1.596;-0;143;-10;400;-0;198;-0;665;-12;0;-3.097;1.459;-0
14.05.2019;10:00;1.928;0;-1.451;1.357;-0;1.985;-0;373;-0;392;-0;198;-0;1.044;-0;0;-3.302;1.332;-0
14.05.2019;11:00;1.890;0;-1.791;1.424;-0;2.052;-0;563;-0;374;-0;198;-0;1.259;-0;0;-3.481;1.292;-0
14.05.2019;12:00;2.257;0;-1.582;1.222;-0;2.096;-0;620;-0;341;-0;198;-0;1.362;-0;0;-3.318;1.318;-0
14.05.2019;13:00;1.961;0;-1.418;1.319;-0;2.102;-0;563;-0;287;-0;185;-0;1.238;-8;0;-3.548;1.241;-0
14.05.2019;14:00;2.117;0;-1.366;1.505;-0;2.097;-0;491;-0;281;-0;154;-0;1.230;-29;0;-3.651;1.405;-0
14.05.2019;15:00;1.040;0;-1.756;1.406;-16;2.101;-0;511;-0;233;-0;118;-0;1.179;-7;0;-4.099;1.370;-0
14.05.2019;16:00;908;0;-1.699;1.474;-37;2.132;-0;506;-0;241;-0;117;-0;1.059;-55;0;-4.396;1.566;-0
14.05.2019;17:00;1.138;0;-1.254;1.324;-36;2.131;-0;398;-0;303;-0;117;-0;1.013;-51;0;-4.440;1.633;-0
14.05.2019;18:00;-485;0;-1.555;1.054;-56;1.634;-0;46;-16;347;-0;140;-0;609;-86;0;-4.286;1.684;-0
14.05.2019;19:00;-3.937;0;-1.867;176;-283;930;-0;0;-237;322;-0;154;-0;112;-404;0;-4.243;1.403;-0
14.05.2019;20:00;-5.146;0;-2.109;0;-405;543;-7;0;-204;268;-0;0;-40;125;-490;0;-4.335;1.508;-0
14.05.2019;21:00;-5.051;0;-1.936;108;-288;717;-0;0;-528;256;-0;1;-0;58;-615;0;-4.226;1.402;-0
14.05.2019;22:00;-2.337;1;-958;780;-81;727;-0;0;-731;364;-0;0;-267;143;-468;0;-3.281;1.434;-0
14.05.2019;23:00;179;97;-543;1.413;-0;1.377;-0;0;-1.014;365;-0;0;-26;390;-429;0;-2.617;1.166;-0
15.05.2019;00:00;1.321;29;-548;1.787;-0;1.683;-0;0;-950;351;-0;2;-0;631;-405;0;-2.427;1.168;-0
15.05.2019;01:00;589;0;-1.014;1.892;-0;2.097;-0;0;-1.048;286;-0;2;-0;660;-446;0;-2.732;892;-0
15.05.2019;02:00;-771;0;-1.317;1.907;-0;2.101;-0;0;-1.238;244;-0;2;-0;628;-495;0;-3.164;561;-0
15.05.2019;03:00;-2.566;0;-1.715;1.305;-0;2.073;-0;0;-1.241;209;-0;2;-0;508;-509;0;-3.708;510;-0
15.05.2019;04:00;-3.192;0;-1.877;1.044;-38;2.070;-0;0;-1.201;179;-0;2;-0;526;-505;0;-3.941;549;-0
15.05.2019;05:00;-2.468;0;-2.108;1.107;-65;2.087;-0;0;-961;226;-0;2;-0;525;-392;0;-3.813;924;-0
15.05.2019;06:00;-3.903;0;-2.751;415;-203;1.539;-0;0;-655;285;-0;2;-0;306;-436;0;-3.584;1.179;-0
15.05.2019;07:00;-4.966;0;-2.602;0;-764;976;-0;0;-486;357;-0;184;-0;282;-701;0;-3.415;1.203;-0
15.05.2019;08:00;-2.948;0;-1.961;0;-739;975;-0;0;-403;446;-0;198;-0;410;-669;0;-2.496;1.291;-0
15.05.2019;09:00;966;0;-1.450;439;-196;1.412;-0;218;-13;466;-0;154;-0;642;-163;0;-2.236;1.693;-0
15.05.2019;10:00;2.247;0;-1.663;1.159;-197;1.484;-0;605;-0;425;-0;143;-0;1.261;-30;0;-2.594;1.654;-0
15.05.2019;11:00;3.712;0;-1.898;1.654;-10;1.646;-0;795;-0;413;-0;134;-0;1.955;-0;0;-2.550;1.573;-0
15.05.2019;12:00;5.151;0;-1.754;1.669;-0;2.172;-0;869;-0;409;-0;125;-0;2.358;-0;0;-2.320;1.623;-0
15.05.2019;13:00;4.961;0;-1.475;1.667;-63;2.098;-0;960;-0;367;-0;95;-0;2.370;-0;0;-2.732;1.674;-0
15.05.2019;14:00;3.551;0;-1.950;1.400;-197;2.111;-0;922;-0;322;-0;73;-0;2.237;-0;0;-3.054;1.687;-0
15.05.2019;15:00;2.373;0;-2.179;1.307;-212;2.082;-0;859;-0;285;-0;73;-0;2.043;-0;0;-3.502;1.617;-0
15.05.2019;16:00;1.566;0;-1.934;1.202;-326;2.103;-0;843;-0;272;-0;73;-0;1.781;-0;0;-3.973;1.525;-0
15.05.2019;17:00;-96;0;-2.099;824;-329;2.104;-0;621;-0;279;-0;73;-0;1.129;-66;0;-4.130;1.498;-0
15.05.2019;18:00;-2.009;0;-2.446;212;-439;1.946;-0;299;-0;316;-0;85;-0;613;-134;0;-3.948;1.487;-0
15.05.2019;19:00;-3.491;0;-2.409;0;-807;1.303;-0;137;-0;332;-0;65;-0;443;-210;0;-3.784;1.439;-0
15.05.2019;20:00;-3.979;0;-2.096;0;-782;831;-0;118;-0;310;-0;0;-216;400;-197;0;-3.813;1.466;-0
15.05.2019;21:00;-4.070;0;-2.188;11;-559;1.116;-0;0;-289;298;-0;0;-18;227;-330;0;-3.763;1.425;-0
15.05.2019;22:00;-1.289;0;-1.132;404;-316;1.709;-0;0;-388;399;-0;0;-450;319;-307;0;-2.991;1.464;-0
15.05.2019;23:00;1.485;6;-314;878;-174;2.037;-0;0;-529;428;-0;0;-85;601;-221;0;-2.466;1.324;-0
